# Forces     
8.300000e-01;6.832794e+01;7.568822e+01;144.01616 
8.400000e-01;6.836921e+01;7.570415e+01;144.07336 
8.500000e-01;6.848828e+01;7.571560e+01;144.20388 
8.600000e-01;6.880941e+01;7.572265e+01;144.53206 
8.700000e-01;6.886238e+01;7.572597e+01;144.58835 
8.800000e-01;6.899001e+01;7.572629e+01;144.7163 
8.900000e-01;6.892971e+01;7.572352e+01;144.65323 
9.000000e-01;6.889939e+01;7.571748e+01;144.61687 
9.100000e-01;6.845674e+01;7.571039e+01;144.16713 
9.200000e-01;6.898905e+01;7.569950e+01;144.68855 
9.300000e-01;6.878315e+01;7.568688e+01;144.47003 
9.400000e-01;6.869307e+01;7.567245e+01;144.36552 
9.500000e-01;6.891764e+01;7.565702e+01;144.57466 
9.600000e-01;6.917971e+01;7.563977e+01;144.81948 
9.700000e-01;6.917298e+01;7.562050e+01;144.79348 
9.800000e-01;6.932884e+01;7.559964e+01;144.92848 
9.900000e-01;6.940396e+01;7.557705e+01;144.98101 
1.000000e+00;6.926865e+01;7.555573e+01;144.82438 
1.010000e+00;6.947232e+01;7.553085e+01;145.00317 
1.020000e+00;6.946463e+01;7.550585e+01;144.97048 
1.030000e+00;6.952643e+01;7.547886e+01;145.00529 
1.040000e+00;6.945478e+01;7.545155e+01;144.90633 
1.050000e+00;6.949173e+01;7.542329e+01;144.91502 
1.060000e+00;6.943915e+01;7.539477e+01;144.83392 
1.070000e+00;6.943059e+01;7.536662e+01;144.79721 
1.080000e+00;6.941825e+01;7.533764e+01;144.75589 
1.090000e+00;6.944280e+01;7.531002e+01;144.75282 
1.100000e+00;6.946402e+01;7.528185e+01;144.74587 
1.110000e+00;6.947684e+01;7.525130e+01;144.72814 
1.120000e+00;6.932758e+01;7.522005e+01;144.54763 
1.130000e+00;6.932653e+01;7.518591e+01;144.51244 
1.140000e+00;6.920599e+01;7.515194e+01;144.35793 
1.150000e+00;6.929727e+01;7.511592e+01;144.41319 
1.160000e+00;6.890542e+01;7.508057e+01;143.98599 
1.170000e+00;6.881967e+01;7.504415e+01;143.86382 
1.180000e+00;6.899961e+01;7.500580e+01;144.00541 
1.190000e+00;6.900374e+01;7.496662e+01;143.97036 
1.200000e+00;6.897994e+01;7.492614e+01;143.90608 
1.210000e+00;6.890467e+01;7.488507e+01;143.78974 
1.220000e+00;6.886768e+01;7.484336e+01;143.71104 
1.230000e+00;6.891863e+01;7.480072e+01;143.71935 
1.240000e+00;6.899363e+01;7.475719e+01;143.75082 
1.250000e+00;6.923232e+01;7.471353e+01;143.94585 
1.260000e+00;6.924178e+01;7.466878e+01;143.91056 
1.270000e+00;6.929414e+01;7.462429e+01;143.91843 
1.280000e+00;6.933681e+01;7.457971e+01;143.91652 
1.290000e+00;6.933131e+01;7.453434e+01;143.86565 
1.300000e+00;6.919872e+01;7.448903e+01;143.68775 
1.310000e+00;6.887821e+01;7.444418e+01;143.32239 
1.320000e+00;6.775647e+01;7.439936e+01;142.15583 
1.330000e+00;6.744207e+01;7.435524e+01;141.79731 
1.340000e+00;6.746577e+01;7.431148e+01;141.77725 
1.350000e+00;6.752302e+01;7.426749e+01;141.79051 
1.360000e+00;6.755232e+01;7.422364e+01;141.77596 
1.370000e+00;6.769573e+01;7.417993e+01;141.87566 
1.380000e+00;6.784207e+01;7.413635e+01;141.97842 
1.390000e+00;6.801378e+01;7.409244e+01;142.10622 
1.400000e+00;6.848856e+01;7.405021e+01;142.53877 
1.410000e+00;6.865572e+01;7.400873e+01;142.66445 
1.420000e+00;6.872176e+01;7.396671e+01;142.68847 
1.430000e+00;6.882579e+01;7.392463e+01;142.75042 
1.440000e+00;6.889934e+01;7.388264e+01;142.78198 
1.450000e+00;6.887139e+01;7.384246e+01;142.71385 
1.460000e+00;6.905250e+01;7.380032e+01;142.85282 
1.470000e+00;6.915891e+01;7.375838e+01;142.91729 
1.480000e+00;6.914359e+01;7.371988e+01;142.86347 
1.490000e+00;6.884927e+01;7.368511e+01;142.53438 
1.500000e+00;6.907783e+01;7.364865e+01;142.72648 
1.510000e+00;6.909252e+01;7.361309e+01;142.70561 
1.520000e+00;6.904636e+01;7.357787e+01;142.62423 
1.530000e+00;6.897879e+01;7.354290e+01;142.52169 
1.540000e+00;6.909943e+01;7.350832e+01;142.60775 
1.550000e+00;6.917015e+01;7.347340e+01;142.64355 
1.560000e+00;6.927019e+01;7.343844e+01;142.70863 
1.570000e+00;6.927317e+01;7.340349e+01;142.67666 
1.580000e+00;6.946798e+01;7.336855e+01;142.83653 
1.590000e+00;6.951365e+01;7.333373e+01;142.84738 
1.600000e+00;6.969257e+01;7.329907e+01;142.99164 
1.610000e+00;6.961621e+01;7.326470e+01;142.88091 
1.620000e+00;6.904877e+01;7.323491e+01;142.28368 
1.630000e+00;6.939490e+01;7.320373e+01;142.59863 
1.640000e+00;6.952224e+01;7.317278e+01;142.69502 
1.650000e+00;6.961586e+01;7.314221e+01;142.75807 
1.660000e+00;6.968477e+01;7.311219e+01;142.79696 
1.670000e+00;6.969185e+01;7.308262e+01;142.77447 
1.680000e+00;6.973148e+01;7.305350e+01;142.78498 
1.690000e+00;6.969164e+01;7.302514e+01;142.71678 
1.700000e+00;6.947962e+01;7.299850e+01;142.47812 
1.710000e+00;6.950639e+01;7.297138e+01;142.47777 
1.720000e+00;6.976116e+01;7.294361e+01;142.70477 
1.730000e+00;6.982044e+01;7.291584e+01;142.73628 
1.740000e+00;6.989013e+01;7.288818e+01;142.77831 
1.750000e+00;6.988429e+01;7.286062e+01;142.74491 
1.760000e+00;7.000107e+01;7.283304e+01;142.83411 
1.770000e+00;7.000257e+01;7.280550e+01;142.80807 
1.780000e+00;7.014075e+01;7.277796e+01;142.91871 
1.790000e+00;7.009895e+01;7.275053e+01;142.84948 
1.800000e+00;7.021126e+01;7.272315e+01;142.93441 
1.810000e+00;7.029164e+01;7.269611e+01;142.98775 
1.820000e+00;7.024991e+01;7.266897e+01;142.91888 
1.830000e+00;7.066032e+01;7.264291e+01;143.30323 
1.840000e+00;7.040708e+01;7.261638e+01;143.02346 
1.850000e+00;7.042359e+01;7.259005e+01;143.01364 
1.860000e+00;7.036520e+01;7.256561e+01;142.93081 
1.870000e+00;7.001340e+01;7.254345e+01;142.55685 
1.880000e+00;6.997598e+01;7.252053e+01;142.49651 
1.890000e+00;7.015059e+01;7.249747e+01;142.64806 
1.900000e+00;6.987527e+01;7.247455e+01;142.34982 
1.910000e+00;6.979723e+01;7.245170e+01;142.24893 
1.920000e+00;6.973796e+01;7.242888e+01;142.16684 
1.930000e+00;6.968764e+01;7.240610e+01;142.09374 
1.940000e+00;6.962911e+01;7.238297e+01;142.01208 
1.950000e+00;6.961102e+01;7.235977e+01;141.97079 
1.960000e+00;6.957436e+01;7.233677e+01;141.91113 
1.970000e+00;6.921390e+01;7.231576e+01;141.52966 
1.980000e+00;6.951099e+01;7.229337e+01;141.80436 
1.990000e+00;6.941256e+01;7.227136e+01;141.68392 
2.000000e+00;6.935826e+01;7.224940e+01;141.60766 
2.010000e+00;6.931150e+01;7.222759e+01;141.53909 
2.020000e+00;6.927868e+01;7.220593e+01;141.48461 
2.030000e+00;6.922681e+01;7.218416e+01;141.41097 
2.040000e+00;6.936253e+01;7.216286e+01;141.52539 
2.050000e+00;6.991199e+01;7.214166e+01;142.05365 
2.060000e+00;6.981501e+01;7.212052e+01;141.93553 
2.070000e+00;6.979773e+01;7.209945e+01;141.89718 
2.080000e+00;6.974982e+01;7.207843e+01;141.82825 
2.090000e+00;6.969790e+01;7.205745e+01;141.75535 
2.100000e+00;6.960492e+01;7.203656e+01;141.64148 
2.110000e+00;6.973514e+01;7.201588e+01;141.75102 
2.120000e+00;6.973987e+01;7.199561e+01;141.73548 
2.130000e+00;6.961197e+01;7.197515e+01;141.58712 
2.140000e+00;6.959144e+01;7.195476e+01;141.5462 
2.150000e+00;6.953541e+01;7.193446e+01;141.46987 
2.160000e+00;6.944935e+01;7.191425e+01;141.3636 
2.170000e+00;6.934080e+01;7.189414e+01;141.23494 
2.180000e+00;6.920966e+01;7.187414e+01;141.0838 
2.190000e+00;6.905785e+01;7.185425e+01;140.9121 
2.200000e+00;6.899784e+01;7.183444e+01;140.83228 
2.210000e+00;6.884291e+01;7.181478e+01;140.65769 
2.220000e+00;6.870498e+01;7.179539e+01;140.50037 
2.230000e+00;6.876197e+01;7.177638e+01;140.53835 
2.240000e+00;6.879343e+01;7.175784e+01;140.55127 
2.250000e+00;6.878397e+01;7.174041e+01;140.52438 
2.260000e+00;6.879435e+01;7.172342e+01;140.51777 
2.270000e+00;6.912437e+01;7.170651e+01;140.83088 
2.280000e+00;6.900702e+01;7.168976e+01;140.69678 
2.290000e+00;6.897669e+01;7.167305e+01;140.64974 
2.300000e+00;6.894220e+01;7.165631e+01;140.59851 
2.310000e+00;6.892887e+01;7.163957e+01;140.56844 
2.320000e+00;6.893940e+01;7.162285e+01;140.56225 
2.330000e+00;6.894276e+01;7.160615e+01;140.54891 
2.340000e+00;6.903433e+01;7.158948e+01;140.62381 
2.350000e+00;6.933566e+01;7.157320e+01;140.90886 
2.360000e+00;6.908531e+01;7.155674e+01;140.64205 
2.370000e+00;6.944423e+01;7.154169e+01;140.98592 
2.380000e+00;6.921776e+01;7.152628e+01;140.74404 
2.390000e+00;6.931173e+01;7.151011e+01;140.82184 
2.400000e+00;6.936935e+01;7.149379e+01;140.86314 
2.410000e+00;6.944081e+01;7.147732e+01;140.91813 
2.420000e+00;6.957720e+01;7.146075e+01;141.03795 
2.430000e+00;6.985969e+01;7.144424e+01;141.30393 
2.440000e+00;6.964065e+01;7.142785e+01;141.0685 
2.450000e+00;6.968568e+01;7.141100e+01;141.09668 
2.460000e+00;6.964223e+01;7.139420e+01;141.03643 
2.470000e+00;6.959397e+01;7.137741e+01;140.97138 
2.480000e+00;6.967529e+01;7.136045e+01;141.03574 
2.490000e+00;6.946177e+01;7.134300e+01;140.80477 
2.500000e+00;6.960116e+01;7.132555e+01;140.92671 
2.510000e+00;6.958632e+01;7.130787e+01;140.89419 
2.520000e+00;6.961677e+01;7.128993e+01;140.9067 
2.530000e+00;7.021335e+01;7.127221e+01;141.48556 
2.540000e+00;6.981290e+01;7.125410e+01;141.067 
2.550000e+00;6.991896e+01;7.123563e+01;141.15459 
2.560000e+00;6.999979e+01;7.121700e+01;141.21679 
2.570000e+00;7.001831e+01;7.119804e+01;141.21635 
2.580000e+00;7.002409e+01;7.118009e+01;141.20418 
2.590000e+00;7.005274e+01;7.116239e+01;141.21513 
2.600000e+00;7.015774e+01;7.114371e+01;141.30145 
2.610000e+00;7.028448e+01;7.112520e+01;141.40968 
2.620000e+00;7.053115e+01;7.110699e+01;141.63814 
2.630000e+00;7.063100e+01;7.108865e+01;141.71965 
2.640000e+00;7.059016e+01;7.107068e+01;141.66084 
2.650000e+00;7.052186e+01;7.105253e+01;141.57439 
2.660000e+00;7.054481e+01;7.103443e+01;141.57924 
2.670000e+00;7.051075e+01;7.101683e+01;141.52758 
2.680000e+00;7.050464e+01;7.099877e+01;141.50341 
2.690000e+00;7.029587e+01;7.098184e+01;141.27771 
2.700000e+00;7.041590e+01;7.096440e+01;141.3803 
2.710000e+00;7.048378e+01;7.094667e+01;141.43045 
2.720000e+00;7.037941e+01;7.092951e+01;141.30892 
2.730000e+00;7.052401e+01;7.091134e+01;141.43535 
2.740000e+00;7.043379e+01;7.089320e+01;141.32699 
2.750000e+00;7.038253e+01;7.087502e+01;141.25755 
2.760000e+00;7.000897e+01;7.085939e+01;140.86836 
2.770000e+00;7.037409e+01;7.084280e+01;141.21689 
2.780000e+00;7.052554e+01;7.082625e+01;141.35179 
2.790000e+00;7.069636e+01;7.080973e+01;141.50609 
2.800000e+00;7.072496e+01;7.079328e+01;141.51824 
2.810000e+00;7.069359e+01;7.077688e+01;141.47047 
2.820000e+00;7.051702e+01;7.076117e+01;141.27819 
2.830000e+00;7.052834e+01;7.074573e+01;141.27407 
2.840000e+00;7.110136e+01;7.072994e+01;141.8313 
2.850000e+00;7.079636e+01;7.071435e+01;141.51071 
2.860000e+00;7.087325e+01;7.069870e+01;141.57195 
2.870000e+00;7.092752e+01;7.068305e+01;141.61057 
2.880000e+00;7.100647e+01;7.066745e+01;141.67392 
2.890000e+00;7.095585e+01;7.065254e+01;141.60839 
2.900000e+00;7.114025e+01;7.063718e+01;141.77743 
2.910000e+00;7.113383e+01;7.062155e+01;141.75538 
2.920000e+00;7.140419e+01;7.060573e+01;142.00992 
2.930000e+00;7.145110e+01;7.058975e+01;142.04085 
2.940000e+00;7.152180e+01;7.057362e+01;142.09542 
2.950000e+00;7.146385e+01;7.055809e+01;142.02194 
2.960000e+00;7.152631e+01;7.054170e+01;142.06801 
2.970000e+00;7.141011e+01;7.052527e+01;141.93538 
2.980000e+00;7.121251e+01;7.050895e+01;141.72146 
2.990000e+00;7.059487e+01;7.049439e+01;141.08926 
3.000000e+00;7.060529e+01;7.047953e+01;141.08482 
3.010000e+00;7.056250e+01;7.046462e+01;141.02712 
3.020000e+00;7.055228e+01;7.044969e+01;141.00197 
3.030000e+00;7.054694e+01;7.043478e+01;140.98172 
3.040000e+00;7.058988e+01;7.041988e+01;141.00976 
3.050000e+00;7.063718e+01;7.040505e+01;141.04223 
3.060000e+00;7.066034e+01;7.039034e+01;141.05068 
3.070000e+00;7.069117e+01;7.037562e+01;141.06679 
3.080000e+00;7.068331e+01;7.036087e+01;141.04418 
3.090000e+00;7.067215e+01;7.034612e+01;141.01827 
3.100000e+00;7.066876e+01;7.033135e+01;141.00011 
3.110000e+00;7.066813e+01;7.031650e+01;140.98463 
3.120000e+00;7.062123e+01;7.030161e+01;140.92284 
3.130000e+00;7.056804e+01;7.028662e+01;140.85466 
3.140000e+00;7.055925e+01;7.027155e+01;140.8308 
3.150000e+00;7.053020e+01;7.025704e+01;140.78724 
3.160000e+00;7.053666e+01;7.024236e+01;140.77902 
3.170000e+00;7.055814e+01;7.022728e+01;140.78542 
3.180000e+00;7.054947e+01;7.021219e+01;140.76166 
3.190000e+00;7.056448e+01;7.019696e+01;140.76144 
3.200000e+00;7.055155e+01;7.018167e+01;140.73322 
3.210000e+00;7.056311e+01;7.016635e+01;140.72946 
3.220000e+00;7.056682e+01;7.015101e+01;140.71783 
3.230000e+00;7.058036e+01;7.013570e+01;140.71606 
3.240000e+00;7.050613e+01;7.012043e+01;140.62656 
3.250000e+00;7.030885e+01;7.010686e+01;140.41571 
3.260000e+00;7.004420e+01;7.009396e+01;140.13816 
3.270000e+00;7.027155e+01;7.008048e+01;140.35203 
3.280000e+00;7.024321e+01;7.006697e+01;140.31018 
3.290000e+00;7.027560e+01;7.005348e+01;140.32908 
3.300000e+00;7.025439e+01;7.003997e+01;140.29436 
3.310000e+00;7.025573e+01;7.002640e+01;140.28213 
3.320000e+00;7.024128e+01;7.001277e+01;140.25405 
3.330000e+00;7.023142e+01;6.999906e+01;140.23048 
3.340000e+00;7.020939e+01;6.998522e+01;140.19461 
3.350000e+00;7.020013e+01;6.997125e+01;140.17138 
3.360000e+00;7.047694e+01;6.995713e+01;140.43407 
3.370000e+00;7.018666e+01;6.994285e+01;140.12951 
3.380000e+00;7.017307e+01;6.992847e+01;140.10154 
3.390000e+00;7.031711e+01;6.991401e+01;140.23112 
3.400000e+00;6.979918e+01;6.989962e+01;139.6988 
3.410000e+00;6.957549e+01;6.988638e+01;139.46187 
3.420000e+00;6.994768e+01;6.987244e+01;139.82012 
3.430000e+00;6.994314e+01;6.985848e+01;139.80162 
3.440000e+00;6.992680e+01;6.984451e+01;139.77131 
3.450000e+00;6.993096e+01;6.983058e+01;139.76154 
3.460000e+00;6.994117e+01;6.981677e+01;139.75794 
3.470000e+00;6.991671e+01;6.980333e+01;139.72004 
3.480000e+00;6.995911e+01;6.978977e+01;139.74888 
3.490000e+00;6.995993e+01;6.977619e+01;139.73612 
3.500000e+00;6.964360e+01;6.976264e+01;139.40624 
3.510000e+00;7.001774e+01;6.974902e+01;139.76676 
3.520000e+00;7.011260e+01;6.973520e+01;139.8478 
3.530000e+00;7.016068e+01;6.972121e+01;139.88189 
3.540000e+00;7.016498e+01;6.970699e+01;139.87197 
3.550000e+00;7.033740e+01;6.969259e+01;140.02999 
3.560000e+00;7.038620e+01;6.967801e+01;140.06421 
3.570000e+00;7.033133e+01;6.966320e+01;139.99453 
3.580000e+00;7.019975e+01;6.964827e+01;139.84802 
3.590000e+00;7.014943e+01;6.963271e+01;139.78214 
3.600000e+00;7.013946e+01;6.961711e+01;139.75657 
3.610000e+00;7.011833e+01;6.960161e+01;139.71994 
3.620000e+00;7.002309e+01;6.958613e+01;139.60922 
3.630000e+00;7.002448e+01;6.957075e+01;139.59523 
3.640000e+00;7.001970e+01;6.955548e+01;139.57518 
3.650000e+00;6.996560e+01;6.954014e+01;139.50574 
3.660000e+00;6.991190e+01;6.952489e+01;139.43679 
3.670000e+00;6.983868e+01;6.950960e+01;139.34828 
3.680000e+00;6.979256e+01;6.949433e+01;139.28689 
3.690000e+00;6.975123e+01;6.947906e+01;139.23029 
3.700000e+00;6.969534e+01;6.946401e+01;139.15935 
3.710000e+00;6.965439e+01;6.944876e+01;139.10315 
3.720000e+00;6.959814e+01;6.943349e+01;139.03163 
3.730000e+00;6.955562e+01;6.941814e+01;138.97376 
3.740000e+00;6.949738e+01;6.940266e+01;138.90004 
3.750000e+00;6.946411e+01;6.938713e+01;138.85124 
3.760000e+00;6.939641e+01;6.937157e+01;138.76798 
3.770000e+00;6.934374e+01;6.935609e+01;138.69983 
3.780000e+00;6.932509e+01;6.934064e+01;138.66573 
3.790000e+00;6.924842e+01;6.932524e+01;138.57366 
3.800000e+00;6.917938e+01;6.930987e+01;138.48925 
3.810000e+00;6.908007e+01;6.929453e+01;138.3746 
3.820000e+00;6.899128e+01;6.927926e+01;138.27054 
3.830000e+00;6.887879e+01;6.926402e+01;138.14281 
3.840000e+00;6.875185e+01;6.924898e+01;138.00083 
3.850000e+00;6.837555e+01;6.923448e+01;137.61003 
3.860000e+00;6.853532e+01;6.921953e+01;137.75485 
3.870000e+00;6.848564e+01;6.920462e+01;137.69026 
3.880000e+00;6.842767e+01;6.918974e+01;137.61741 
3.890000e+00;6.836855e+01;6.917485e+01;137.5434 
3.900000e+00;6.834691e+01;6.915991e+01;137.50682 
3.910000e+00;6.830213e+01;6.914499e+01;137.44712 
3.920000e+00;6.830971e+01;6.913014e+01;137.43985 
3.930000e+00;6.828149e+01;6.911536e+01;137.39685 
3.940000e+00;6.831515e+01;6.910074e+01;137.41589 
3.950000e+00;6.839149e+01;6.908630e+01;137.47779 
3.960000e+00;6.834928e+01;6.907196e+01;137.42124 
3.970000e+00;6.830489e+01;6.905774e+01;137.36263 
3.980000e+00;6.825970e+01;6.904358e+01;137.30328 
3.990000e+00;6.827544e+01;6.902947e+01;137.30491 
4.000000e+00;6.824521e+01;6.901540e+01;137.26061 
4.010000e+00;6.819611e+01;6.900135e+01;137.19746 
4.020000e+00;6.820396e+01;6.898723e+01;137.19119 
4.030000e+00;6.815914e+01;6.897309e+01;137.13223 
4.040000e+00;6.819199e+01;6.895893e+01;137.15092 
4.050000e+00;6.812817e+01;6.894472e+01;137.07289 
4.060000e+00;6.808581e+01;6.893056e+01;137.01637 
4.070000e+00;6.807953e+01;6.891649e+01;136.99602 
4.080000e+00;6.803211e+01;6.890246e+01;136.93457 
4.090000e+00;6.797724e+01;6.888845e+01;136.86569 
4.100000e+00;6.793423e+01;6.887450e+01;136.80873 
4.110000e+00;6.786153e+01;6.886058e+01;136.72211 
4.120000e+00;6.771321e+01;6.884664e+01;136.55985 
4.130000e+00;6.770411e+01;6.883268e+01;136.53679 
4.140000e+00;6.757931e+01;6.881868e+01;136.39799 
4.150000e+00;6.752026e+01;6.880473e+01;136.32499 
4.160000e+00;6.753914e+01;6.879062e+01;136.32976 
4.170000e+00;6.764029e+01;6.877646e+01;136.41675 
4.180000e+00;6.772183e+01;6.876230e+01;136.48413 
4.190000e+00;6.770878e+01;6.874812e+01;136.4569 
4.200000e+00;6.769754e+01;6.873396e+01;136.4315 
4.210000e+00;6.766651e+01;6.871984e+01;136.38635 
4.220000e+00;6.766523e+01;6.870574e+01;136.37097 
4.230000e+00;6.762726e+01;6.869165e+01;136.31891 
4.240000e+00;6.761559e+01;6.867757e+01;136.29316 
4.250000e+00;6.759515e+01;6.866352e+01;136.25867 
4.260000e+00;6.757777e+01;6.864950e+01;136.22727 
4.270000e+00;6.757072e+01;6.863552e+01;136.20624 
4.280000e+00;6.753027e+01;6.862157e+01;136.15184 
4.290000e+00;6.753447e+01;6.860768e+01;136.14215 
4.300000e+00;6.751133e+01;6.859384e+01;136.10517 
4.310000e+00;6.749731e+01;6.858005e+01;136.07736 
4.320000e+00;6.724808e+01;6.856663e+01;135.81471 
4.330000e+00;6.694936e+01;6.855345e+01;135.50281 
4.340000e+00;6.710328e+01;6.853999e+01;135.64327 
4.350000e+00;6.714237e+01;6.852654e+01;135.66891 
4.360000e+00;6.716122e+01;6.851304e+01;135.67426 
4.370000e+00;6.719718e+01;6.849943e+01;135.69661 
4.380000e+00;6.717739e+01;6.848578e+01;135.66317 
4.390000e+00;6.720827e+01;6.847226e+01;135.68053 
4.400000e+00;6.724328e+01;6.845848e+01;135.70176 
4.410000e+00;6.719703e+01;6.844471e+01;135.64174 
4.420000e+00;6.723043e+01;6.843091e+01;135.66134 
4.430000e+00;6.726397e+01;6.841705e+01;135.68102 
4.440000e+00;6.730337e+01;6.840312e+01;135.70649 
4.450000e+00;6.731710e+01;6.838941e+01;135.70651 
4.460000e+00;6.734352e+01;6.837540e+01;135.71892 
4.470000e+00;6.730314e+01;6.836136e+01;135.6645 
4.480000e+00;6.732590e+01;6.834727e+01;135.67317 
4.490000e+00;6.735118e+01;6.833316e+01;135.68434 
4.500000e+00;6.737711e+01;6.831903e+01;135.69614 
4.510000e+00;6.737129e+01;6.830489e+01;135.67618 
4.520000e+00;6.738461e+01;6.829074e+01;135.67535 
4.530000e+00;6.740210e+01;6.827654e+01;135.67864 
4.540000e+00;6.740703e+01;6.826230e+01;135.66933 
4.550000e+00;6.744100e+01;6.824793e+01;135.68893 
4.560000e+00;6.746010e+01;6.823345e+01;135.69355 
4.570000e+00;6.749647e+01;6.821897e+01;135.71544 
4.580000e+00;6.753218e+01;6.820450e+01;135.73668 
4.590000e+00;6.755886e+01;6.819034e+01;135.7492 
4.600000e+00;6.763613e+01;6.817601e+01;135.81214 
4.610000e+00;6.764336e+01;6.816176e+01;135.80512 
4.620000e+00;6.768645e+01;6.814757e+01;135.83402 
4.630000e+00;6.767506e+01;6.813340e+01;135.80846 
4.640000e+00;6.768261e+01;6.811930e+01;135.80191 
4.650000e+00;6.766861e+01;6.810520e+01;135.77381 
4.660000e+00;6.765193e+01;6.809106e+01;135.74299 
